date,Wassily Kandinsky,Agostino Carracci,Albert Bierstadt,Albrecht Altdorfer,Albrecht Dürer,Aleksandra Ekster,Alexei Savrasov,Alexandre Benois,Alfred Sisley,Alphonse Mucha,Amedeo Modigliani,Anders Zorn,Andre Derain,Andrea Mantegna,Andrei Rublev,Andy Warhol,Annibale Carracci,Anthony van Dyck,Antoine Blanchard,Antoine Watteau,Arkhip Kuindzhi,Arnold Böcklin,Arshile Gorky,Aubrey Beardsley,August Macke,Auguste Rodin,Balthus,Barnett Newman,Bartolome Esteban Murillo,Benozzo Gozzoli,Bernardo Bellotto,Berthe Morisot,Boris Kustodiev,Camille Corot,Camille Pissarro,Canaletto,Caravaggio,Carl Larsson,Caspar David Friedrich,Chaim Soutine,Charles-Francois Daubigny,Childe Hassam,Claude Lorrain,Claude Monet,Correggio,Cy Twombly,Damien Hirst,Dante Gabriel Rossetti,David Alfaro Siqueiros,David Burliuk,Diego Rivera,Diego Velazquez,Domenico Ghirlandaio,Duccio,Edgar Degas,Edouard Manet,Edouard Vuillard,Edvard Munch,Edward Hopper,Egon Schiele,El Greco,El Lissitzky,Emil Nolde,Eric Fischl,Ernst Ludwig Kirchner,Erte,Eugene Boudin,Eugene Delacroix,Eyvind Earle,Felix Vallotton ,Ferdinand Hodler,Fernando Botero,Filippo Lippi,Fra Angelico,Francesco Hayez,Francis Picabia,Francisco Goya,Francisco de Zurbaran,Francois Boucher,Frantisek Kupka,Franz Marc,Franz Xaver Winterhalter,Frida Kahlo,Friedensreich Hundertwasser,Fyodor Vasilyev,George Frederick Watts,George Stubbs,Georges Braque,Georges Seurat,Georges de la Tour,Georgia O'Keeffe,Gerhard Richter,Giacomo Balla,Gian Lorenzo Bernini,Gino Severini,Giorgio de Chirico,Giorgione,Giotto,Giovanni Battista Tiepolo,Giovanni Bellini,Giovanni Boldini,Giuseppe Arcimboldo,Grandma Moses,Guido Reni,Gustav Klimt,Gustave Caillebotte,Gustave Courbet,Hans Baldung,Hans Holbein the Younger,Hans Memling,Henri Fantin-Latour,Henri Martin,Henri Matisse,Henri Rousseau,Henri de Toulouse-Lautrec,Henri-Edmond Cross,Hieronymus Bosch,Hiroshige,Ilya Repin,Isaac Levitan,Ivan Aivazovsky,Ivan Bilibin,Ivan Kramskoy,Ivan Shishkin,Jacek Malczewski,Jacek Yerka,Jackson Pollock,Jacob Jordaens,Jacopo Pontormo,Jacques-Louis David,James McNeill Whistler,James Tissot,Jamie Wyeth,Jan Matejko,Jan Steen,Jan van Eyck,Jean Arp,Jean Auguste Dominique Ingres,Jean Dubuffet,Jean Fouquet,Jean-Francois Millet,Jean-Leon Gerome,Jean-Michel Basquiat,Joan Miro,Joaquín Sorolla,Johannes Vermeer,John Atkinson Grimshaw,John Constable,John Everett Millais,John Henry Twachtman,John Singer Sargent,John Singleton Copley,John William Godward,John William Waterhouse,Jose Clemente Orozco,Joseph Beuys,Joseph Wright,Joshua Reynolds,Juan Gris,Karl Bryullov,Kathe Kollwitz,Katsushika Hokusai,Kazimir Malevich,Kitagawa Utamaro,Koloman Moser,Konstantin Korovin,Konstantin Makovsky,Konstantin Somov,Konstantin Yuon,Kuzma Petrov-Vodkin,Laszlo Moholy-Nagy,Leon Bakst,Lorenzo Lotto,Lucas Cranach the Elder,Lucian Freud,M.C. Escher,Man Ray,Marc Chagall,Marcel Duchamp,Mark Rothko,Martiros Saryan,Mary Cassatt,Matthias Grünewald,Maurice Prendergast,Maurice Utrillo,Maurice de Vlaminck,Max Beckmann,Max Ernst,Maxime Maufra,Michelangelo,Mikhail Nesterov,Mikhail Vrubel,Moise Kisling,N.C. Wyeth,Nicholas Roerich,Nicolas Poussin,Niko Pirosmani,Nikolai Ge,Nikolay Bogdanov-Belsky,Norman Rockwell,Octavio Ocampo,Odilon Redon,Orest Kiprensky,Oskar Kokoschka,Otto Dix,Pablo Picasso,Paolo Uccello,Paolo Veronese,Parmigianino,Paul Cezanne,Paul Delvaux,Paul Gauguin,Paul Klee,Paul Serusier,Paul Signac,Pavel Filonov,Peter Paul Rubens,Philip Guston,Piero della Francesca,Pierre Alechinsky,Pierre Bonnard,Pierre Puvis de Chavannes,Pierre-Auguste Renoir,Pierre-Paul Prud'hon,Piet Mondrian,Pieter Bruegel the Elder,Pietro Longhi,Pietro Perugino,Pyotr Konchalovsky,Qi Baishi,Raoul Dufy,Raphael Kirchner,Rembrandt,Remedios Varo,Rene Magritte,Richard Diebenkorn,Richard Hamilton,Robert Delaunay,Albrecht Altdorfer,Roy Lichtenstein,Salvador Dali,Sam Francis,Sandro Botticelli,Sergey Solomko,Sir Lawrence Alma-Tadema,Sonia Delaunay,Stanley Spencer,Suzanne Valadon,Tamara de Lempicka,Theo van Doesburg,Theo van Rysselberghe,Theodore Gericault,Theodore Rousseau,Thomas Cole,Thomas Eakins,Thomas Gainsborough,Tintoretto,Titian,Umberto Boccioni,Valentin Serov,Vasily Perov,Vasily Polenov,Vasily Surikov,Vasily Tropinin,Vasily Vereshchagin,Victor Borisov-Musatov,Viktor Vasnetsov,Vincent van Gogh,Vladimir Borovikovsky,Vladimir Makovsky,Willard Metcalf,Willem de Kooning,William Blake,William Hogarth,William Merritt Chase,William Turner,William-Adolphe Bouguereau,Winslow Homer,Zdzislaw Beksinski,Zinaida Serebriakova,Edouard Cortes,Honore Daumier,Jean-Honore Fragonard,Fernand Leger,Frederic Leighton,Giovanni Battista Piranesi,Gustave Dore,Gustave Moreau,Leonardo da Vinci,Limbourg brothers,Maurice Quentin de La Tour,Raphael,Tsukioka Yoshitoshi,Utagawa Kuniyoshi,Maria Primachenko,Mikalojus Ciurlionis
2007-11-01,95,0,63,100,91,0,0,0,87,99,88,34,100,39,48,100,100,63,0,58,15,38,47,88,38,81,42,36,55,38,74,64,25,76,100,100,82,58,100,57,100,40,58,83,30,27,38,91,52,0,83,32,14,65,91,83,51,100,83,78,92,87,100,21,88,62,100,62,0,0,78,80,27,90,77,46,91,57,69,26,100,0,50,68,0,0,27,100,63,60,100,42,100,56,98,63,21,75,69,22,41,78,28,31,100,65,77,23,91,55,19,0,100,71,92,49,60,56,29,55,35,0,26,46,47,68,52,0,60,73,99,0,34,91,100,72,70,54,82,26,60,0,80,89,13,53,65,87,52,0,78,16,60,84,70,100,35,33,41,100,86,50,100,33,0,0,0,0,0,0,98,28,100,62,34,92,38,66,94,80,35,13,52,0,24,100,80,91,0,100,63,39,0,17,18,57,29,0,0,27,43,75,0,93,48,98,59,56,56,19,100,100,92,43,100,0,100,49,51,63,48,100,67,0,91,89,0,100,0,0,58,0,62,95,58,71,79,54,100,95,95,25,65,0,27,57,38,36,57,63,0,70,0,19,84,18,63,87,75,35,41,0,0,0,0,0,33,98,0,0,0,79,84,99,0,0,62,99,55,0,0,56,90,52,56,90,93,100,93,23,46,76,33,13,54,19
2007-12-01,73,0,98,55,70,0,0,41,57,66,65,37,35,69,26,68,0,69,0,52,0,28,35,48,83,57,55,20,61,21,27,55,54,42,57,24,73,48,74,100,37,0,89,68,16,29,37,15,24,52,55,30,78,96,76,68,19,71,49,61,94,42,68,93,52,39,0,70,0,34,86,59,79,93,42,51,74,63,64,57,46,57,35,60,0,0,30,62,53,100,34,36,46,37,22,56,42,69,50,36,67,30,62,34,73,60,59,26,100,73,42,0,66,51,64,54,81,39,52,45,64,26,28,34,52,50,26,27,16,44,45,0,0,67,44,71,70,99,84,0,53,0,47,63,10,82,72,41,65,0,77,0,100,60,43,39,57,18,33,55,24,76,50,36,55,47,0,0,0,0,45,91,14,40,21,70,57,58,69,47,0,24,29,0,91,21,68,65,0,78,0,21,0,37,40,90,0,0,0,24,16,58,0,55,74,80,44,41,31,14,63,48,57,0,31,92,78,14,56,87,30,37,44,72,66,100,56,14,0,17,48,0,52,44,41,16,70,52,55,63,82,0,65,0,75,21,34,100,71,14,69,41,0,43,62,78,33,70,30,19,0,38,0,81,0,0,36,74,0,0,0,46,60,70,0,0,89,41,66,0,61,23,44,3,41,72,84,61,67,100,0,62,36,0,0,0
2008-01-01,97,75,78,26,90,0,51,0,27,73,77,0,46,56,0,80,41,37,0,48,0,78,16,64,48,55,29,18,42,39,76,36,25,39,49,34,64,44,64,58,34,21,35,77,15,15,24,93,62,0,66,28,0,55,77,57,70,81,63,88,72,10,68,43,59,36,20,77,44,32,100,62,46,98,29,71,87,42,47,40,62,53,36,79,0,38,55,89,55,54,50,37,60,44,100,80,53,75,47,44,62,41,100,73,96,56,80,72,83,56,0,55,84,69,78,100,64,57,58,14,36,24,26,79,60,0,48,100,46,48,34,55,68,77,41,74,58,77,52,80,62,0,61,75,12,57,100,51,68,81,96,17,0,61,51,90,35,51,39,26,48,100,68,56,0,0,0,46,59,0,42,85,0,58,30,87,13,61,65,76,0,22,40,100,48,45,50,53,0,69,0,20,0,86,0,58,30,0,0,19,44,54,67,73,83,87,71,38,72,14,29,58,100,44,44,43,91,25,100,65,77,17,74,0,80,82,0,38,0,0,66,0,54,57,49,87,77,69,26,100,81,52,52,0,56,77,16,19,58,13,0,53,34,40,58,73,50,84,72,18,0,0,0,0,36,0,34,85,0,0,0,51,58,29,0,0,57,32,56,0,0,57,31,57,38,84,72,79,77,23,0,69,0,27,55,20
2008-02-01,87,37,90,51,84,0,100,0,35,55,61,51,64,55,24,83,61,100,0,53,15,65,63,44,57,67,100,36,56,0,100,100,75,57,86,62,100,44,76,23,0,0,58,75,45,21,27,57,57,0,62,34,28,88,81,83,52,67,61,75,71,49,53,0,61,63,20,91,0,21,40,74,100,73,77,63,80,58,35,0,96,0,43,78,0,38,54,72,43,53,56,23,76,54,99,52,43,43,46,44,41,43,14,62,77,88,59,0,43,100,0,55,82,76,72,0,70,77,29,55,47,0,26,47,24,46,42,0,60,77,75,0,0,46,0,90,71,76,77,0,37,0,72,84,12,63,33,82,67,0,79,0,0,50,70,83,35,51,58,0,100,88,46,33,100,85,55,0,0,100,82,56,25,100,32,90,78,64,68,67,0,26,66,0,48,44,75,66,0,86,0,59,30,17,18,57,59,44,0,19,58,45,0,36,48,97,100,100,100,15,29,82,96,44,72,0,93,100,89,96,90,84,71,0,86,75,0,76,100,31,73,0,59,24,49,100,64,62,51,85,83,26,83,0,69,48,100,18,73,38,0,66,33,39,14,72,57,81,75,35,82,35,33,0,0,85,100,92,0,0,0,63,76,85,88,0,100,100,44,0,0,83,51,56,38,8,65,0,78,69,47,69,100,40,0,20
2008-03-01,82,69,59,47,94,0,46,0,57,85,100,79,81,62,22,85,75,76,81,69,0,48,15,100,35,81,46,100,52,18,69,40,0,53,94,52,85,0,84,64,0,38,43,86,28,28,26,72,45,0,71,28,53,91,87,82,48,80,78,77,72,54,58,0,66,100,19,83,0,68,37,69,34,67,18,80,88,69,54,49,59,0,40,78,0,0,75,99,75,50,52,33,78,48,55,93,40,81,100,81,38,50,0,29,86,81,63,22,58,72,18,0,84,100,79,0,56,100,71,38,76,22,0,58,66,21,56,0,84,68,54,100,31,78,66,100,53,73,71,24,51,0,85,94,10,100,61,70,48,0,51,15,28,60,40,61,16,47,46,23,44,89,57,72,0,40,0,0,0,0,99,26,23,78,32,91,24,53,70,58,33,42,73,46,67,76,81,100,0,79,0,36,28,16,34,59,0,0,0,19,27,49,0,100,63,82,46,58,13,13,40,67,82,41,47,39,65,46,48,44,58,62,62,62,99,53,0,35,0,0,41,0,59,89,47,40,67,51,47,87,86,95,74,0,77,89,43,17,82,71,0,53,31,27,26,100,35,66,74,16,0,32,30,69,100,0,31,85,0,0,0,78,100,53,0,0,58,64,56,0,0,81,84,58,70,100,98,94,82,42,0,82,31,37,0,54
2008-04-01,87,0,70,69,75,94,91,0,56,66,81,78,97,29,66,81,65,50,0,68,0,59,58,52,52,76,26,33,64,35,69,91,23,70,75,26,77,93,62,63,0,74,43,100,41,38,40,78,68,0,83,29,52,70,99,100,31,80,100,72,71,89,79,39,100,16,0,61,40,10,54,77,50,50,44,100,91,91,75,60,92,48,55,100,0,0,74,90,100,49,68,66,85,66,27,100,24,66,49,60,0,62,90,28,81,70,79,65,71,81,35,100,95,82,90,0,37,84,70,13,54,87,24,43,43,42,63,23,41,54,15,25,0,98,83,64,65,69,88,96,61,0,67,82,6,75,30,92,61,0,36,61,0,55,100,92,80,31,40,46,68,76,36,40,46,0,0,0,0,0,45,25,35,58,42,93,59,57,74,80,0,44,60,0,22,58,74,92,0,92,0,36,27,15,17,76,0,0,0,19,67,34,0,72,39,100,73,40,26,15,92,89,96,0,86,0,84,68,64,44,63,77,65,0,89,65,0,46,0,14,100,0,51,95,65,78,88,100,69,77,89,47,100,0,13,35,35,17,60,35,0,61,0,72,39,66,100,85,69,16,0,0,30,0,66,0,76,100,0,0,0,57,78,65,0,0,63,86,30,0,51,66,74,48,17,61,70,72,78,84,43,90,61,25,0,18
2008-05-01,92,65,34,44,47,0,44,100,100,75,89,15,81,59,74,75,71,48,0,60,0,68,28,45,76,76,25,16,45,34,22,57,22,39,92,64,86,51,60,30,0,18,62,83,39,26,28,50,58,0,81,31,63,38,91,73,45,86,69,66,91,68,59,75,72,32,36,98,0,0,35,74,40,37,60,82,100,66,72,81,63,46,45,49,100,0,24,79,76,87,71,32,96,53,61,69,49,74,41,58,18,40,62,100,77,77,76,42,55,78,34,0,85,57,57,87,65,45,17,12,93,42,45,82,52,40,65,0,93,94,29,24,30,81,53,60,94,59,51,23,80,0,66,80,12,76,29,33,66,0,42,15,0,66,45,73,31,30,46,22,50,73,78,10,88,0,0,0,0,0,94,98,22,60,61,82,34,55,100,77,31,23,46,43,11,61,44,77,0,93,0,35,26,30,98,62,26,0,0,17,64,53,58,89,35,87,44,55,38,13,51,75,92,39,25,37,83,22,37,56,73,44,75,0,93,73,0,67,0,27,96,0,54,84,48,13,98,60,44,78,85,67,71,0,49,76,20,48,64,79,56,58,29,35,25,63,86,85,98,0,0,0,57,65,0,0,15,81,0,0,100,81,54,63,77,0,77,38,58,0,0,100,80,33,67,58,78,79,87,40,0,78,0,24,0,69
2008-06-01,82,72,50,24,58,0,0,0,68,72,61,17,58,31,12,65,29,79,0,61,0,100,0,55,46,78,69,26,50,38,97,97,0,56,47,38,61,42,66,11,65,0,11,75,58,29,37,82,21,0,40,100,41,53,71,59,100,79,35,89,50,75,84,0,69,52,39,82,0,10,19,46,35,41,56,76,60,32,57,64,64,0,30,56,0,37,79,68,56,15,36,32,98,41,67,56,38,58,52,42,20,33,14,60,86,32,51,23,56,21,19,53,48,38,55,0,68,40,46,53,34,46,100,61,11,44,35,24,88,29,48,26,33,52,29,49,62,35,62,25,35,0,76,78,9,52,0,67,36,77,61,0,0,24,45,52,17,33,29,49,34,78,59,32,48,0,0,0,0,97,24,54,12,36,36,59,50,48,41,67,34,16,13,0,12,49,30,57,100,67,0,38,0,49,36,37,28,42,0,13,42,80,0,70,44,84,0,30,14,11,28,63,64,42,77,41,55,36,46,15,34,65,66,32,81,49,49,37,0,0,35,0,45,77,45,28,50,26,24,80,74,74,51,0,40,56,22,0,37,87,62,55,0,19,14,87,51,44,100,0,0,0,0,0,0,82,48,76,41,0,0,20,44,28,0,0,24,18,37,0,0,75,49,21,18,32,74,54,66,0,0,60,65,39,0,19
2008-07-01,30,72,25,49,40,0,0,0,17,71,43,17,31,15,24,47,59,27,0,16,15,38,15,37,56,50,70,26,23,0,0,21,24,31,51,5,40,43,51,0,0,20,34,39,7,21,26,35,17,0,29,13,56,11,34,35,34,38,37,37,30,10,28,21,50,44,0,33,0,10,19,43,44,36,47,38,29,24,11,26,31,0,28,32,0,0,27,35,25,30,20,19,25,36,19,30,13,23,30,21,20,13,28,10,59,0,28,0,38,65,37,0,34,32,26,0,51,30,56,27,46,0,25,46,23,45,33,0,15,40,41,0,0,30,20,27,7,27,19,26,24,0,37,40,4,35,32,19,15,0,46,0,30,49,34,35,0,0,11,25,25,55,21,32,98,0,0,0,0,49,8,0,0,26,18,55,25,100,39,50,0,7,13,0,35,12,24,34,0,45,62,19,0,50,54,25,0,0,0,8,100,44,0,49,22,48,20,24,14,7,28,30,38,0,21,0,39,24,32,0,20,49,43,65,45,34,0,12,0,61,57,0,35,70,19,28,12,7,49,36,54,100,31,0,95,56,8,36,30,25,0,23,0,10,14,35,18,35,16,0,0,0,0,0,0,0,0,55,41,77,0,16,43,49,0,0,61,12,49,0,0,20,10,15,37,49,63,33,41,22,0,47,33,13,0,0
2008-08-01,34,0,24,0,34,0,0,0,25,61,58,0,39,19,23,57,29,43,0,10,0,86,30,42,36,63,54,43,22,18,48,34,24,61,57,16,41,0,47,33,0,19,0,43,36,20,21,61,8,0,47,18,0,21,36,36,16,35,24,44,43,65,55,41,49,26,0,55,84,0,0,55,26,23,9,37,41,16,67,25,31,100,31,33,0,0,0,49,38,15,14,22,32,24,0,29,21,39,44,21,39,19,94,20,51,52,27,45,51,42,18,0,39,27,44,0,39,34,18,0,22,0,0,30,23,0,23,0,14,28,32,26,32,15,0,33,27,38,43,25,41,0,51,40,3,47,0,24,36,0,75,0,29,48,37,40,17,16,18,0,37,79,53,42,0,0,0,43,0,48,16,27,12,45,18,56,25,35,39,33,67,8,50,0,57,0,12,21,0,54,0,0,0,65,53,12,28,42,0,12,28,86,0,34,11,49,10,30,27,7,0,28,54,0,7,0,40,72,36,15,40,16,36,0,55,35,98,24,0,15,42,0,26,69,28,0,30,33,0,36,63,0,36,0,53,27,15,17,15,24,0,18,0,9,0,17,36,42,34,17,39,0,31,0,0,81,0,58,0,0,0,40,46,20,0,0,71,42,32,0,0,34,39,21,36,55,73,32,55,0,89,47,32,26,0,19
2008-09-01,74,0,53,21,68,0,0,0,73,71,65,29,65,40,0,75,34,68,0,31,38,43,13,58,48,62,48,38,19,0,21,72,0,32,75,19,78,49,71,38,28,17,49,70,56,23,100,71,29,0,55,16,36,73,66,50,29,70,64,58,56,24,68,53,40,30,34,52,0,17,0,76,8,81,40,39,67,28,29,33,29,0,38,48,0,0,91,94,50,19,57,25,35,38,66,58,22,60,26,73,51,62,71,35,76,9,37,20,73,28,16,0,70,72,54,0,55,43,24,23,20,60,22,0,49,38,41,21,63,65,83,45,0,77,34,48,65,56,91,66,10,0,54,70,9,58,27,42,50,0,99,28,26,46,36,75,73,71,55,42,58,69,49,65,84,0,0,38,0,42,62,23,11,48,22,66,65,52,69,82,0,22,44,0,20,5,26,64,0,84,0,16,100,42,62,48,24,37,0,20,24,57,0,60,33,84,50,26,36,12,48,53,63,0,60,0,61,0,39,40,75,85,54,28,78,58,0,42,0,26,30,0,60,87,53,36,60,40,21,62,78,43,64,0,35,64,13,0,51,11,0,8,0,41,59,60,35,59,36,0,0,29,0,0,0,0,70,84,0,0,0,59,50,42,0,0,52,42,37,0,0,52,59,34,32,49,64,28,73,19,39,62,28,11,0,16
2008-10-01,83,0,85,0,79,38,0,0,64,92,55,38,71,76,45,78,45,67,0,51,0,86,35,89,28,68,84,73,17,100,0,58,18,66,55,83,78,43,72,34,25,15,26,68,88,35,46,68,78,35,84,28,42,65,79,68,63,64,53,100,61,50,82,47,45,40,15,74,0,8,58,100,54,67,100,29,79,61,77,19,58,77,47,59,0,56,100,74,68,39,52,44,81,49,58,63,35,72,28,97,0,57,21,53,72,40,67,17,46,74,14,0,67,72,70,0,81,45,50,71,26,18,57,46,44,84,44,18,100,71,73,20,0,90,52,68,68,72,52,19,45,73,66,65,14,48,24,61,50,0,47,12,23,41,46,66,90,87,37,37,54,69,63,33,37,31,41,100,0,0,42,82,19,43,32,86,48,52,65,85,0,23,48,36,9,28,41,53,0,84,47,29,44,37,41,71,0,0,0,15,43,50,48,69,65,87,44,46,74,13,43,50,65,0,74,94,86,64,52,35,71,12,53,0,95,71,38,37,74,46,70,0,57,100,44,63,44,91,0,69,74,0,67,0,31,28,45,14,40,47,47,56,24,51,42,53,50,73,47,13,0,0,24,0,0,0,12,89,0,0,84,74,57,73,0,0,37,55,20,0,0,57,37,37,84,43,100,83,82,17,69,76,0,30,0,14
2008-11-01,97,87,100,0,76,0,0,0,55,85,86,13,68,65,28,83,55,64,0,66,12,30,25,84,82,75,45,7,55,15,39,45,39,100,91,35,73,80,83,81,0,48,82,76,70,21,56,55,86,0,87,25,67,86,86,80,54,76,62,85,68,53,72,100,67,42,0,80,34,8,15,75,28,71,38,86,84,52,73,72,52,0,48,69,0,89,64,100,58,60,53,31,99,44,54,66,34,86,42,60,80,39,55,24,96,77,65,56,91,26,30,0,86,73,73,39,90,56,68,0,46,37,0,49,37,89,42,0,59,92,58,63,0,78,32,55,67,67,100,41,100,78,81,80,9,70,26,49,47,0,55,0,24,51,61,37,14,40,41,59,44,71,62,69,78,0,0,35,0,0,19,0,39,25,29,85,51,71,74,81,0,37,0,77,28,44,68,65,0,83,0,31,0,40,43,70,0,0,0,22,23,77,51,34,64,95,70,49,33,13,34,71,78,69,68,33,75,0,55,100,49,92,79,26,100,76,0,30,78,37,51,0,67,50,100,56,75,80,0,79,85,20,69,0,32,52,42,29,39,100,50,41,52,100,44,42,62,86,71,0,32,0,0,0,56,0,39,94,0,0,89,49,75,39,68,0,63,59,43,0,44,52,63,39,45,58,88,53,79,54,37,68,78,42,0,46
2008-12-01,71,29,40,40,61,0,0,0,34,59,55,40,47,34,29,63,56,64,0,54,36,81,12,40,53,55,45,50,33,15,0,6,0,40,53,75,77,46,60,45,26,16,64,57,100,26,40,50,55,0,50,23,34,78,54,53,41,54,37,75,75,31,80,67,62,57,16,83,35,16,16,57,50,81,61,31,75,65,74,52,37,0,37,52,0,0,21,69,48,72,45,18,66,50,31,50,44,77,48,52,16,28,44,49,69,9,41,56,49,44,15,0,60,42,45,39,39,32,60,54,74,56,81,37,28,90,41,19,83,52,85,42,0,42,48,51,28,74,45,21,29,0,42,54,5,73,52,50,65,0,81,26,0,55,31,47,0,67,22,0,17,55,53,52,39,34,43,0,46,79,65,44,30,25,14,75,82,50,51,64,0,30,31,0,38,10,59,47,0,63,100,15,47,13,44,30,92,0,0,22,23,65,0,57,56,65,24,30,22,11,68,50,57,0,51,100,64,59,37,13,11,66,84,0,69,71,0,40,0,49,63,0,49,31,49,22,25,32,40,54,67,40,51,0,43,23,30,0,69,40,100,49,0,31,11,57,45,61,37,41,32,0,77,59,28,0,39,74,0,0,90,63,50,50,34,0,64,54,52,0,0,69,88,12,15,65,70,44,61,54,37,78,52,0,0,46
2009-01-01,68,0,66,37,72,76,74,56,39,70,73,0,54,55,18,74,82,54,0,47,0,95,35,56,56,64,32,60,55,43,18,32,0,66,66,62,84,32,83,51,75,45,86,70,55,24,27,26,52,0,58,24,74,73,82,72,76,59,54,60,51,57,43,16,50,40,60,90,32,23,15,67,74,54,36,46,66,24,26,58,56,77,33,73,0,56,20,69,51,34,58,44,56,42,73,61,45,77,45,65,76,47,42,53,77,89,45,70,82,57,42,0,78,66,50,0,73,38,35,41,35,35,38,92,26,67,100,55,78,79,67,20,100,45,7,46,53,72,76,19,40,0,75,72,9,66,24,75,33,59,52,0,23,100,55,74,0,100,35,37,42,77,54,82,0,63,0,0,0,74,43,62,28,58,22,75,67,58,57,65,0,16,49,0,44,23,46,65,0,70,47,29,0,100,55,71,0,0,0,18,65,89,0,80,46,81,52,46,53,12,32,53,83,32,37,0,81,18,56,71,36,50,100,0,78,80,0,84,0,23,70,0,49,59,49,42,50,56,37,69,82,76,60,0,20,64,40,41,40,38,47,49,49,44,42,53,50,72,59,13,0,26,48,0,80,62,25,82,0,0,0,56,47,47,32,0,51,42,41,0,41,53,82,25,56,43,78,58,69,17,0,61,0,10,0,29
2009-02-01,73,84,78,58,66,39,38,58,47,63,63,65,87,48,9,70,77,76,0,48,23,79,12,68,65,49,49,27,50,44,57,43,19,82,54,17,68,44,79,70,0,31,36,76,45,27,33,54,100,36,77,31,22,75,74,65,39,64,67,87,53,44,33,32,39,82,46,90,33,32,45,69,21,88,74,71,78,57,71,100,41,40,37,65,0,29,0,74,87,46,25,55,64,53,83,62,26,77,18,100,0,36,64,31,82,42,60,18,70,34,29,42,66,57,72,0,73,31,58,42,80,18,39,24,36,17,43,19,23,50,44,41,0,52,69,76,43,99,58,100,46,0,50,68,10,70,100,72,62,61,66,13,0,46,47,50,27,13,34,19,46,59,46,42,38,32,42,34,0,0,100,21,19,60,22,70,69,50,60,76,0,27,100,0,100,19,43,70,0,80,0,45,23,26,56,44,67,0,69,21,33,98,100,49,47,81,46,9,33,11,44,63,77,100,66,0,67,19,89,49,100,51,72,25,69,63,39,86,0,24,33,0,55,85,43,22,67,62,58,79,79,19,66,0,52,73,23,56,58,19,97,50,25,52,43,41,54,72,84,13,0,0,0,0,27,0,51,82,0,0,0,73,59,59,0,0,71,66,63,0,0,51,100,33,43,57,67,51,67,87,71,66,51,20,41,59
2009-03-01,91,49,84,17,80,0,33,0,58,86,87,34,73,44,32,83,47,72,0,63,10,51,52,42,44,63,52,47,49,13,49,75,16,46,64,63,81,86,70,60,22,53,100,83,25,24,31,61,95,31,78,29,28,72,70,72,45,78,57,71,71,45,76,56,63,53,40,100,87,28,13,75,18,100,57,67,73,76,100,35,70,69,50,70,0,100,89,90,91,35,39,80,72,47,65,54,46,77,71,29,68,43,37,20,79,65,48,31,57,66,38,36,65,81,76,0,94,71,51,45,46,63,34,72,39,60,51,49,99,88,38,89,22,91,7,64,94,86,76,87,64,0,66,92,16,68,87,58,59,52,83,0,20,66,54,86,35,33,40,17,77,53,64,73,66,0,36,0,0,33,49,37,58,42,29,75,60,60,74,74,0,25,69,33,47,54,53,68,0,79,0,39,0,11,61,71,39,0,0,13,48,95,0,85,65,91,92,66,56,15,29,63,74,29,71,0,77,33,65,53,82,67,90,22,85,56,34,58,0,21,24,71,57,63,59,9,100,68,17,93,86,34,67,0,100,50,20,48,45,42,0,44,44,32,9,36,67,65,99,0,0,0,43,0,0,0,22,89,0,0,0,61,62,89,0,0,58,53,29,0,37,71,93,56,100,82,78,52,79,15,0,75,66,53,0,90
2009-04-01,78,0,90,18,65,36,70,53,55,69,67,36,61,100,42,80,43,57,0,56,11,63,100,45,54,63,60,25,49,27,70,50,35,58,79,32,95,31,73,48,24,0,74,80,26,32,35,50,25,100,71,30,60,54,76,73,12,87,55,62,76,41,78,75,50,13,28,77,0,15,42,84,38,55,20,44,90,70,57,46,61,0,41,43,0,27,76,79,83,38,29,46,83,63,35,60,33,65,43,54,72,60,50,65,80,62,49,100,64,39,0,0,72,53,71,69,62,69,54,29,33,0,36,55,75,48,69,0,64,80,35,19,0,59,43,65,100,66,36,37,81,0,58,79,19,58,69,53,52,0,61,0,64,78,55,33,37,59,27,18,61,64,54,31,0,30,39,32,41,35,69,0,35,22,14,72,55,51,75,70,25,37,93,35,25,40,44,68,0,89,89,28,21,59,65,63,21,31,0,16,21,53,46,66,14,84,42,83,80,13,41,73,66,0,61,59,74,53,53,45,68,59,97,70,83,64,0,89,70,44,20,0,59,39,49,30,79,91,18,83,81,18,79,0,29,54,16,13,51,45,0,57,47,48,50,38,80,81,67,25,0,25,46,0,0,0,59,81,29,0,80,100,66,35,62,0,66,75,62,0,39,51,64,37,0,12,71,71,84,16,33,69,94,57,0,27
